page;query;clics;impressions;ctr;position
"https://en.bluevistaprod.com/3d-animation-studio-in-paris/";"stills and live-action production company paris";0;12;0.00;53.9
"https://en.bluevistaprod.com/3d-animation-studio-in-paris/";"studio 3d paris";0;75;0.00;19.5
"https://en.bluevistaprod.com/3d-animation-studio-in-paris/";"studio animation 3d france";0;4;0.00;67.3
"https://en.bluevistaprod.com/3d-animation-studio-in-paris/";"studio animation 3d paris";0;85;0.00;16.1
"https://en.bluevistaprod.com/3d-animation-studio-in-paris/";"studio animation paris";0;55;0.00;62.1
"https://en.bluevistaprod.com/3d-animation-studio-in-paris/";"studio motion 3d paris";0;6;0.00;68.0
"https://en.bluevistaprod.com/3d-animation-studio-in-paris/";"studios animation paris";0;11;0.00;61.5
"https://en.bluevistaprod.com/actualites/360-degree-immersion-realization-pisten-bully-snow-groomer/";"pisten heads";0;1;0.00;47.0
"https://en.bluevistaprod.com/actualites/360-degree-immersion-realization-pisten-bully-snow-groomer/";"vistaprod.com";0;1;0.00;50.0
"https://en.bluevistaprod.com/actualites/360-immersive-video/";"360 immersive video";0;40;0.00;43.0
"https://en.bluevistaprod.com/actualites/360-immersive-video/";"immersive 3d video";0;1;0.00;76.0
"https://en.bluevistaprod.com/actualites/3d-motion-design-and-mapping-in-paris-at-the-rodin-museum/";"video mapping paris";0;4;0.00;50.5
"https://en.bluevistaprod.com/actualites/3d-motion-design-and-mapping-in-paris-at-the-rodin-museum/";"vistaprod.com";0;1;0.00;90.0
"https://en.bluevistaprod.com/actualites/aravi-season-2022-2023/";"aravi racing";0;3;0.00;7.0
"https://en.bluevistaprod.com/actualites/barpi-industrial-accident-prevention/";"барпи";0;8;0.00;8.4
"https://en.bluevistaprod.com/actualites/barpi-industrial-accident-prevention/";"ბარპი";0;7;0.00;9.1
"https://en.bluevistaprod.com/actualites/bluevista-creative-video-a-real-team-3-productivity/";"bluevista";0;8;0.00;3.1
"https://en.bluevistaprod.com/actualites/bluevista-creative-video-a-real-team-3-productivity/";"realteam3";0;1;0.00;17.0
"https://en.bluevistaprod.com/actualites/bluevista-creative-video-a-real-team-3-productivity/";"vistaprod.com";0;5;0.00;47.6
"https://en.bluevistaprod.com/actualites/bluevista-creative-video-a-virtual-world-1-motorcycles/";"bluevista";0;7;0.00;5.3
"https://en.bluevistaprod.com/actualites/bluevista-creative-video-a-virtual-world-1-motorcycles/";"vistaprod.com";0;1;0.00;44.0
"https://en.bluevistaprod.com/actualites/category/360-vr-video/";"video en 360 vr lyon";0;2;0.00;38.5
"https://en.bluevistaprod.com/actualites/category/360-vr-video/";"vistaprod.net";0;2;0.00;69.5
"https://en.bluevistaprod.com/actualites/category/corporate-en/";"homeserve lyon";0;1;0.00;48.0
"https://en.bluevistaprod.com/actualites/clip-corporate-bos-equipement/";"bos equipement";0;1;0.00;10.0
"https://en.bluevistaprod.com/actualites/clip-corporate-bos-equipement/";"bos equipement paris";0;1;0.00;34.0
"https://en.bluevistaprod.com/actualites/clip-corporate-bos-equipement/";"vistaprod.com";0;1;0.00;64.0
"https://en.bluevistaprod.com/actualites/clip-corporate-bos-equipement/";"vistaprod.net";0;2;0.00;95.5
"https://en.bluevistaprod.com/actualites/getlive-tv-3-0-wbe-tv-according-to-bluevista/";"getlive";0;1;0.00;3.0
"https://en.bluevistaprod.com/actualites/getlive-tv-3-0-wbe-tv-according-to-bluevista/";"getlovi";0;1;0.00;8.0
"https://en.bluevistaprod.com/actualites/getlive-tv-3-0-wbe-tv-according-to-bluevista/";"vistaprod.net";0;1;0.00;20.0
"https://en.bluevistaprod.com/actualites/gf-machining-solutions-virtual-showroom/";"showroom gf";0;1;0.00;5.0
"https://en.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitar en scene";0;1;0.00;48.0
"https://en.bluevistaprod.com/actualites/inauguration-intercontinental-lyon-grand-hotel-dieu/";"tetro lyon";0;1;0.00;9.0
"https://en.bluevistaprod.com/actualites/koesio-greeting-card-2023/";"koesio linkedin";0;1;0.00;42.0
"https://en.bluevistaprod.com/actualites/mase-rhone-alpes-motions/";"mase rhone alpes";0;3;0.00;7.3
"https://en.bluevistaprod.com/actualites/new-hardware-motion-control-kessler/";"kessler crane second shooter";0;1;0.00;43.0
"https://en.bluevistaprod.com/actualites/new-hardware-motion-control-kessler/";"kessler motion control";0;4;0.00;37.8
"https://en.bluevistaprod.com/actualites/stann/";"stann";0;24;0.00;16.7
"https://en.bluevistaprod.com/actualites/the-bluevista-metaverse-the-blueverse/";"blu3 vista game";0;1;0.00;5.0
